Post ID,Permalink,Post Message,Type,Countries,Languages,Posted,Audience Targeting,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Negative feedback,Lifetime Negative Feedback from Users,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
171162119680585_811256225671168,https://www.facebook.com/TarletonCOGS/posts/811261225670668,Open House for Future Students,Photo,,,6/25/16 10:00 AM, ,347,347,0,610,610,0,68,63,343,0,0,511,268,0,0,56,0,0,0,0,0,0,0,0,0,0
171162119680585_807660202697437,https://www.facebook.com/TarletonCOGS/posts/807660202697437,Our open house for prospective students is tomorrow!  Join us at the Fort Worth campus.  Find out more here: http://buff.ly/28KPsjA,Link,,,6/24/16 5:58 PM, ,5,5,0,13,13,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_808539909276133,https://www.facebook.com/TarletonCOGS/posts/808539909276133:0,"Archived issues of our weekly newsletter, The COGS Connection, are now available on our new blog.  Check it out here!  http://buff.ly/28NmXQ3",Photo,,,6/24/16 12:08 PM, ,301,301,0,554,554,0,3,3,5,0,0,267,134,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_807659762697481,https://www.facebook.com/TarletonCOGS/posts/807659762697481,"""Tell me about yourself."" How you will answer this common interview question? Help yourself to prepare for advancement with these valuable online assessment tools.  http://buff.ly/28KoreP",Link,,,6/24/16 5:56 AM, ,30,30,0,53,53,0,1,1,1,0,0,51,28,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_807654412698016,https://www.facebook.com/TarletonCOGS/posts/807654412698016:0,Timeline Photos,Photo,,,6/23/16 5:38 PM, ,302,301,0,552,551,0,9,6,8,0,0,279,143,0,0,9,0,0,0,0,0,0,0,0,0,0
171162119680585_809108935885897,https://www.facebook.com/TarletonCOGS/posts/809108935885897,*No more paper copies!*  Theses and dissertations are now submitted electronically through ProQuest.  See instructions here: http://www.tarleton.edu/graduate/StudentForms/ProQuest_UMI_Submission.pdf,Link,,,6/23/16 1:56 PM, ,203,183,0,297,273,0,5,2,3,0,0,273,182,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_807656192697838,https://www.facebook.com/TarletonCOGS/posts/807656192697838,Are you guilty of one of these?  6 Small Things That Are Making You Less Productive.  http://buff.ly/28JdVb4,Link,,,6/23/16 5:44 AM, ,161,161,0,267,267,0,8,8,8,1,1,265,160,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_807641239366000,https://www.facebook.com/TarletonCOGS/posts/807641239366000,Thinking about grad school?  Visit with us at our FW open house this weekend.  Find out more here:  http://tiny.cc/8rdjby,Link,,,6/22/16 5:11 PM, ,28,27,0,44,42,0,2,0,0,0,0,41,26,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_808524302611027,https://www.facebook.com/TarletonCOGS/posts/808524302611027,College of Graduate Studies - Tarleton State University's cover photo,Photo,,,6/22/16 8:07 AM, ,180,144,0,278,229,0,21,16,28,0,0,230,145,0,0,20,0,0,0,0,0,0,0,0,0,0
171162119680585_808518425944948,https://www.facebook.com/TarletonCOGS/posts/808518425944948,Graduating this semester?  Join our Summer 2016 Graduation group to stay in the loop on the upcoming commencement ceremony.,,,,6/22/16 7:48 AM, ,7,5,0,9,5,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_807639046032886,https://www.facebook.com/TarletonCOGS/posts/807639046032886,Check out these 30 great tips for enhancing your graduate level writing skills. http://buff.ly/28JVEqV,Link,,,6/22/16 5:08 AM, ,168,131,0,279,227,0,5,3,3,0,0,229,132,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_807633796033411,https://www.facebook.com/TarletonCOGS/posts/807633796033411:0,The deadline for fall admission to the Educational Administration program & Certifications is July 1st.  More: http://buff.ly/28KDtCF,Photo,,,6/21/16 12:56 PM, ,177,177,0,248,248,0,5,5,7,0,0,133,94,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_808037702659687,https://www.facebook.com/TarletonCOGS/posts/808037702659687,"Meet our new COGS Blog!  In case you missed last week's workshop, check out this week's post on affording your advanced degree.  https://tarletongradstudies.wordpress.com",Link,,,6/21/16 9:52 AM, ,153,92,0,221,135,0,8,7,13,0,0,146,98,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_807622459367878,https://www.facebook.com/TarletonCOGS/posts/807622459367878:0,Applications for fall admission to the Clinical Mental Health Counseling program are due July 1st.  The program is available at all of our campus locations.  Find out more here:  http://buff.ly/28JGuSd,Photo,,,6/21/16 6:40 AM, ,331,295,0,465,418,0,11,8,14,0,0,279,188,0,0,10,0,0,0,0,0,0,0,0,0,0
171162119680585_807620319368092,https://www.facebook.com/TarletonCOGS/posts/807620319368092,The $17 sandwich and other important financial lessons for grad students.  http://buff.ly/28Jqpxw,Link,,,6/20/16 5:30 PM, ,436,286,0,687,484,0,23,20,20,0,0,484,286,0,0,21,0,0,0,0,0,0,0,0,0,0
171162119680585_807687302694727,https://www.facebook.com/TarletonCOGS/posts/807687302694727,Learn more about graduate school at our open house in Fort Worth this Saturday!  https://www.tarleton.edu/scripts/press/display.asp?id=5052,Link,,,6/20/16 11:36 AM, ,213,139,0,323,213,0,5,5,7,0,0,218,142,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_807613989368725,https://www.facebook.com/TarletonCOGS/posts/807613989368725:0,"We take note of birthdays around here!  Happy Birthday to our wonderful coworker, Brandon Shipman!   Photo and decoration credit: Leah Bartelt",Photo,,,6/20/16 8:00 AM, ,474,397,0,741,643,0,23,19,44,0,0,496,293,0,0,21,0,0,0,0,0,0,0,0,0,0
171162119680585_804414499688674,https://www.facebook.com/TarletonCOGS/posts/804414499688674:0,Happy Friday!,Photo,,,6/17/16 5:10 PM, ,631,557,0,1191,1088,0,10,5,9,0,0,636,296,0,0,10,0,0,0,0,0,0,0,0,0,0
171162119680585_805744946222296,https://www.facebook.com/TarletonCOGS/posts/805744946222296,Listen to Dr. Gail Roaten from our Clinical Mental Health Counseling program on Faculty Unscripted.   https://youtu.be/oJ2rEdAQYWo,Link,,,6/17/16 7:55 AM, ,259,180,0,449,332,0,13,8,10,0,0,343,187,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_804413076355483,https://www.facebook.com/TarletonCOGS/posts/804413076355483,"Thinking about grad school, or know someone who is?  Learn more at our open house, June 25th @TarletonFW. More: http://buff.ly/1S2y0Tv",Link,,,6/17/16 6:05 AM, ,133,129,0,215,210,0,3,1,1,0,0,210,129,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_804411396355651,https://www.facebook.com/TarletonCOGS/posts/804411396355651,"""Two years from now, spam will be solved."" -Bill Gates (2004). Read other tech predictions that failed to come true. http://buff.ly/1Xjx31c",Link,,,6/16/16 5:59 PM, ,158,158,0,266,266,0,2,2,2,0,0,266,158,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_805738006222990,https://www.facebook.com/TarletonCOGS/posts/805738006222990,"Graduating this semester?  Congratulations!  Tickets will become available on July 18th.  If you would like your tickets mailed, please submit your information here: http://goo.gl/forms/nGjXNnsQUyMsdxyn2",Link,,,6/16/16 7:21 AM, ,11,11,0,14,14,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_804412076355583,https://www.facebook.com/TarletonCOGS/posts/804412076355583,Thanks to all who attended our Financial Awareness Workshop in Waco yesterday!,Status,,,6/16/16 6:00 AM, ,73,73,0,122,122,0,0,0,0,0,0,122,73,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_804394529690671,https://www.facebook.com/TarletonCOGS/posts/804394529690671:0,"When your friends and family are at the pool or lake, and you're at home in front of your laptop for hours on end . . .",Photo,,,6/15/16 5:14 PM, ,2480,529,0,4213,1092,0,183,120,174,1,1,1045,484,0,0,75,0,0,0,0,0,0,0,0,0,0
171162119680585_804396113023846,https://www.facebook.com/TarletonCOGS/posts/804396113023846,Bring your lunch and join us for our Financial Awareness Workshop today at Waco!  The session starts at noon and will last approximately 45 minutes.  Find out more here:  http://buff.ly/25Xpuzb,Link,,,6/15/16 6:16 AM, ,5,5,0,13,13,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_804378903025567,https://www.facebook.com/TarletonCOGS/posts/804378903025567,It's not too late to plan on joining us for our Financial Awareness Workshop tomorrow at Tarleton Waco!  Register now: http://buff.ly/25Xpuzb,Link,,,6/14/16 5:28 PM, ,11,11,0,15,15,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_804380876358703,https://www.facebook.com/TarletonCOGS/posts/804380876358703,Take a moment and consider this great career advice from LinkedIn's founder. http://buff.ly/1Ue75bV,Link,,,6/14/16 6:34 AM, ,159,159,0,263,263,0,1,1,1,0,0,262,158,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_804377416359049,https://www.facebook.com/TarletonCOGS/posts/804377416359049,Stressed in grad school? You're not alone. Read strategies that real grad students use to take their minds off work. http://buff.ly/1PXdklW,Link,,,6/13/16 5:22 PM, ,180,46,0,268,67,0,3,2,2,0,0,66,44,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_804369386359852,https://www.facebook.com/TarletonCOGS/posts/804369386359852,"**Learn how to make grad school affordable, and sharpen your financial knowledge at our Financial Awareness Workshop this Wednesday at Waco! Current and prospective grad students, as well as faculty and staff are invited.    **Find out more >>>  http://buff.ly/1PXbphb",Status,,,6/13/16 6:48 AM, ,31,13,18,71,17,54,4,4,4,0,0,24,16,7,3,2,0,0,0,0,0,0,0,0,0,0
171162119680585_801330616663729,https://www.facebook.com/TarletonCOGS/posts/801330616663729:0,Great advice for new and returning grad students alike! http://buff.ly/22JK97H,Photo,,,6/10/16 3:37 PM, ,164,164,0,292,292,0,3,3,3,0,0,292,164,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_801329316663859,https://www.facebook.com/TarletonCOGS/posts/801329316663859,Zoom Web Conferencing Workshop for Faculty & Staff. Use Zoom and more effectively connect with your audience. More: http://buff.ly/1OaDBMS,Link,,,6/10/16 6:31 AM, ,15,15,0,28,28,0,0,0,0,0,0,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_801320699998054,https://www.facebook.com/TarletonCOGS/posts/801320699998054:0,Become a keyboard wizard with these shortcuts.  http://buff.ly/28fIyun,Photo,,,6/9/16 4:59 PM, ,113,113,0,218,218,0,1,1,1,0,0,214,111,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_801320143331443,https://www.facebook.com/TarletonCOGS/posts/801320143331443,15 Hidden Instagram Hacks & Features.  http://buff.ly/1U9QYgU,Link,,,6/9/16 5:57 AM, ,134,126,0,243,233,0,2,1,1,0,0,229,124,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_801327743330683,https://www.facebook.com/TarletonCOGS/posts/801327743330683:0,Learn about our graduate programs at our open house on June 25th. More: http://buff.ly/1TRWgtR Tarleton State University - FW,Photo,,,6/8/16 4:23 PM, ,190,190,0,359,359,0,6,4,7,0,0,353,186,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_801324956664295,https://www.facebook.com/TarletonCOGS/posts/801324956664295,Tarleton's criminology school hosts info fair on master's degree program.  http://buff.ly/213qnTd,Link,,,6/8/16 6:14 AM, ,118,70,0,208,120,0,4,3,3,0,0,116,68,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_801268313336626,https://www.facebook.com/TarletonCOGS/posts/801268313336626:0,Sharpen your financial knowledge at our Financial Awareness Workshop held at the Waco campus on June 15th.  Learn more here: http://bit.ly/28fpRHq,Photo,,,6/7/16 11:57 AM, ,156,156,0,308,308,0,1,1,1,0,0,302,154,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_801265876670203,https://www.facebook.com/TarletonCOGS/posts/801265876670203,Good negotiation can enhance your life at work and at home. Learn more here: http://bit.ly/1U9wtks,Link,,,6/7/16 6:38 AM, ,11,11,0,22,22,0,0,0,0,0,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_801263683337089,https://www.facebook.com/TarletonCOGS/posts/801263683337089:0,"""It does not matter how slowly you go as long as you do not stop.""-Confucius #MotivationMonday #tarletongradstudies",Photo,,,6/6/16 5:38 PM, ,243,223,0,475,452,0,7,3,3,0,0,449,220,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_801260516670739,https://www.facebook.com/TarletonCOGS/posts/801260516670739:0,Inspirational Quotes for Grad Students.  #MotivationalMonday #tarletongradstudies http://buff.ly/22JdTSe,Photo,,,6/6/16 7:15 AM, ,217,214,0,443,439,0,11,9,14,0,0,437,212,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_800090756787715,https://www.facebook.com/TarletonCOGS/posts/800090756787715,Join Tarleton State University’s College of Graduate Studies in Fort Worth for a fun-filled and informative morning at our June 25th open house!  You may view the event schedule and RSVP here:  http://tiny.cc/8rdjby,Link,,,6/3/16 12:45 PM, ,136,81,0,206,117,0,10,6,6,0,0,125,85,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_800018213461636,https://www.facebook.com/TarletonCOGS/posts/800018213461636,The August graduation schedule has been announced!  If you are a graduate student your commencement ceremony will be on August 6th at 4 p.m.,Status,,,6/3/16 8:39 AM, ,13,13,0,19,19,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_799608060169318,https://www.facebook.com/TarletonCOGS/posts/799608060169318,Our upcoming Financial Awareness Workshop has a location update for the Waco session on June 15th!,Status,,,6/2/16 7:47 AM, ,10,10,0,21,21,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_795517623911695,https://www.facebook.com/TarletonCOGS/posts/795517623911695,Learn more about the history of Memorial Day.  http://buff.ly/1TrAOkC,Link,,,5/30/16 11:38 AM, ,126,126,0,242,242,0,0,0,0,0,0,238,123,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_795518330578291,https://www.facebook.com/TarletonCOGS/posts/795518330578291:0,Just a reminder: Our office is closed today in observance of Memorial Day.,Photo,,,5/30/16 6:00 AM, ,331,252,0,661,547,0,13,3,3,0,0,550,252,0,0,9,0,0,0,0,0,0,0,0,0,0
171162119680585_795516950578429,https://www.facebook.com/TarletonCOGS/posts/795516950578429:0,"The university will be closed on Monday, May 30th, in observance of Memorial Day. Have a safe holiday weekend!",Photo,,,5/27/16 6:34 AM, ,219,157,0,396,286,0,9,2,3,0,0,273,150,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_795512680578856,https://www.facebook.com/TarletonCOGS/posts/795512680578856,Using Cloud storage?  Learn how to encrypt your cloud storage for free.  http://buff.ly/1WNKkzt,Link,,,5/26/16 5:20 PM, ,30,27,0,56,50,0,1,0,0,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_796769507119840,https://www.facebook.com/TarletonCOGS/posts/796769507119840,"We have added several new events for the summer!  Check out the ""Events"" section of our page for more information.",Status,,,5/26/16 1:11 PM, ,42,39,0,74,70,0,2,0,0,0,0,55,31,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_479006872304384,https://www.facebook.com/events/479006872304384/,Learn about opportunities to pay for grad school and increase your financial awareness with this lunchtime session presented by Tarleton's Financial Aid office and the College of Graduate Studies.  Register here: https://goo.gl/8BMC1l,Status,,,5/26/16 10:51 AM, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_277321425936555,https://www.facebook.com/events/277321425936555/,"Join us in a relaxed and fun session where information will be available on our MCJ Cohort Program courses and requirements. This is a wonderful opportunity to meet and mingle with other prospective students, current students and former students as well as our faculty and staff members. Gain insight on the benefits of our program, clarify any questions you may have and address any issues you anticipate in completing a graduate program.  More details here:  https://tarleton.wufoo.com/forms/r1a0aorz0r9wrlw/",Status,,,5/26/16 9:16 AM, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_795510257245765,https://www.facebook.com/TarletonCOGS/posts/795510257245765,Mark your calendars for our upcoming open house in Fort Worth!  More details and registration information here: https://www.facebook.com/events/1165186040193138/,Link,,,5/26/16 6:12 AM, ,18,18,0,37,37,0,0,0,0,0,0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_795449133918544,https://www.facebook.com/TarletonCOGS/posts/795449133918544,Would you attend a writing workshop to improve your graduate level writing skills?  Let us know! Short survey: http://buff.ly/1NH41FX,Link,,,5/25/16 4:45 PM, ,47,46,0,87,86,0,4,4,9,0,0,76,39,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_796382027158588,https://www.facebook.com/TarletonCOGS/posts/796382027158588,Compare book prices easily online!  Check out our how-to video. http://youtu.be/ocJTSrN1q0s?a  via YouTube,Link,,,5/25/16 2:31 PM, ,156,156,0,266,266,0,7,7,10,0,0,243,139,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_796241240506000,https://www.facebook.com/TarletonCOGS/posts/796241240506000,The Graduate Studies office in Stephenville is looking for a graduate assistant!  Check out the posting in Hire a Texan.  More here:  http://buff.ly/1XwB6pN,Link,,,5/25/16 8:47 AM, ,422,147,0,742,239,0,18,15,15,0,0,250,149,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_795444380585686,https://www.facebook.com/TarletonCOGS/posts/795444380585686:0,APA writing guidelines?  Save this website as your go-to resource! http://buff.ly/1RkrqaD,Photo,,,5/25/16 6:46 AM, ,205,205,0,453,453,0,4,3,4,0,0,446,198,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_795436303919827,https://www.facebook.com/TarletonCOGS/posts/795436303919827,Identify your top 5 skills with StrengthsQuest.  Available to TSU students/employees.  More: http://buff.ly/1NGZKCn,Link,,,5/24/16 4:27 PM, ,167,66,0,1581,1368,0,9,8,11,0,0,131,61,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_795434497253341,https://www.facebook.com/TarletonCOGS/posts/795434497253341,These 20 books are game changers - even if you're over 30 ;)   Put reading one on your to-do list today!  http://buff.ly/1NGYL50,Link,,,5/24/16 6:20 AM, ,300,287,0,1920,1886,0,26,25,27,2,2,543,280,0,0,24,0,0,0,0,0,0,0,0,0,0
171162119680585_795431643920293,https://www.facebook.com/TarletonCOGS/posts/795431643920293,Filed your FAFSA?  Check out the SAR report for a summary of your provided info.  More here: http://buff.ly/1RkmjY7,Link,,,5/23/16 4:12 PM, ,48,48,0,1456,1456,0,0,0,0,0,0,92,41,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_1165186040193138,https://www.facebook.com/events/1165186040193138/,"Learn about the grad school admissions process, hear grad students and alumni discuss their Tarleton experience, discover strategies for GRE success as presented by The Princeton Review, and meet current faculty, staff, and students!",Status,,,5/23/16 10:07 AM, ,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_795421120588012,https://www.facebook.com/TarletonCOGS/posts/795421120588012:0,Graduating this August? Today is the deadline to apply if you want to walk!,Photo,,,5/23/16 6:48 AM, ,229,212,0,1896,1862,0,4,3,7,0,0,507,208,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_792473780882746,https://www.facebook.com/TarletonCOGS/posts/792473780882746:0,Have a great weekend!,Photo,,,5/20/16 2:45 PM, ,166,159,0,468,459,0,6,3,4,0,0,319,153,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_792464410883683,https://www.facebook.com/TarletonCOGS/posts/792464410883683,How will you be funding your graduate education?  Learn more about payment options here: http://buff.ly/1ZXSy5B,Link,,,5/20/16 5:35 AM, ,29,29,0,105,105,0,1,0,0,0,0,89,22,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_792462120883912,https://www.facebook.com/TarletonCOGS/posts/792462120883912,Get to know more about the history of Tarleton's landmarks.  http://buff.ly/1rPkE8d,Link,,,5/19/16 3:26 PM, ,294,203,0,509,411,0,11,7,10,0,0,397,196,0,0,9,0,0,0,0,0,0,0,0,0,0
171162119680585_792461177550673,https://www.facebook.com/TarletonCOGS/posts/792461177550673,"""Tarleton College"" in 1899. https://www.facebook.com/TracesofTexas/photos/a.162532927112178.34097.105810232784448/560835963948537/?type=3&theater",Photo,,,5/19/16 6:22 AM, ,426,220,0,683,421,0,24,14,24,0,0,420,220,0,0,18,0,0,0,0,0,0,0,0,0,0
171162119680585_792460224217435,https://www.facebook.com/TarletonCOGS/posts/792460224217435,"""Healers need healers!"" See what Dr. Merriman has to say about the importance of self care.  http://buff.ly/27rZvBp",Link,,,5/18/16 4:18 PM, ,150,150,0,293,293,0,4,4,4,0,0,277,145,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_792455287551262,https://www.facebook.com/TarletonCOGS/posts/792455287551262:0,Timeline Photos,Photo,,,5/18/16 5:59 AM, ,212,153,0,424,318,0,10,7,11,0,0,306,148,0,0,8,0,0,0,0,0,0,0,0,0,0
